city,lat,lng
"Palm Coast, Florida",29.5844524,-81.20786989999999
"Winter Park, Florida",28.5999998,-81.33923519999999
"Casselberry, Florida",28.677775,-81.3278455
"Clearwater, Florida",27.9658533,-82.8001026
"Fern Park, Florida",28.6491649,-81.3511796
"Gulfport, Florida",27.7483613,-82.7034334
"Largo, Florida",27.9094665,-82.7873244
"Palm Harbor, Florida",28.0780718,-82.7637127
"Pinellas Park, Florida",27.8428025,-82.6995443
"Port Richey, Florida",28.2716755,-82.71954509999999
"Boca Raton, Florida",26.3683064,-80.1289321
"Boynton Beach, Florida",26.5317866,-80.0905465
"Brandon, Florida",27.937801,-82.2859247
"Coconut Creek, Florida",26.2517482,-80.17893509999999
"Coral Springs, Florida",26.271192,-80.2706044
"Davenport, Florida",28.1614046,-81.60174169999999
"Destin, Florida",30.3935337,-86.4957833
"Doral, Florida",25.8195424,-80.3553302
"Dunedin, Florida",28.0197404,-82.7717684
"Fort Lauderdale, Florida",26.1224386,-80.13731740000001
"Hialeah, Florida",25.8575963,-80.2781057
"Hollywood, Florida",26.0112014,-80.1494901
"Jupiter, Florida",26.9342246,-80.0942087
"Lake Worth, Florida",26.6167555,-80.0684479
"Lake Woth, Florida",26.6167555,-80.0684479
"Melbourne, Florida",28.0836269,-80.60810889999999
"Miami, Florida",25.7616798,-80.1917902
"Niceville, Florida",30.5168639,-86.48217199999999
"North Palm Beach, Florida",26.8171165,-80.0590804
"Odessa, Florida",28.1793926,-82.5579537
"Palm Beach, Florida",26.7056206,-80.0364297
"Pembroke Pines, Florida",26.007765,-80.2962555
"Pensacola, Florida",30.42130899999999,-87.2169149
"Plantation, Florida",26.1275862,-80.23310359999999
"Rockledge, Florida",28.3164498,-80.72698539999999
"Seminole, Florida",27.8397466,-82.79121339999999
"Sunrise, Florida",26.1669711,-80.25659499999999
"Tallahassee, Florida",30.4382559,-84.28073289999999
"Wellington, Florida",26.6617635,-80.2683571
"West Melbourne, Florida",28.0716832,-80.65338779999999
"West Palm Beach, Florida",26.7153424,-80.0533746
"Weston, Florida",26.1003654,-80.3997748
"Longwood, Florida",28.7030519,-81.3384011
"Homestead, Florida",25.4687224,-80.4775569
"Aventura, Florida",25.9564812,-80.1392121
"Kissimmee, Florida",28.2919557,-81.40757099999999
"Lauderhill, Florida",26.1403635,-80.2133808
"Margate, Florida",26.2445263,-80.206436
"Miramar, Florida",25.9860762,-80.30356019999999
"Pompano Beach, Florida",26.2378597,-80.1247667
"Port Saint Lucie, Florida",27.2730492,-80.3582261
"South West Ran, Florida",26.0485957,-80.38178789999999
"Sunny Isles, Florida",25.9428707,-80.1233802
"Newport, Florida",30.1993709,-84.18072629999999
"Altamonte Springs, Florida",28.6611089,-81.3656242
"Apopka, Florida",28.6934076,-81.5322149
"Archer, Florida",29.5299677,-82.51899689999999
"Auburndale, Florida",28.0652975,-81.7886906
"Avon Park Lakes, Florida",27.6283664,-81.54840949999999
"Bay Harbor, Florida",25.8875948,-80.1311564
"Belle Glade, Florida",26.6845104,-80.6675577
"Biscayne Park, Florida",25.8825951,-80.18060249999999
"Bonita Springs, Florida",26.339806,-81.7786972
"Bradenton, Florida",27.4989278,-82.5748194
"Cape Coral, Florida",26.5628537,-81.9495331
"Carol City, Florida",25.940556,-80.2455912
"Clermont, Florida",28.5494447,-81.77285429999999
"Clewiston, Florida",26.7542312,-80.93367529999999
"Cocoa, Florida",28.3861159,-80.7419984
"Coral City, Florida",25.940556,-80.2455912
"Coral Gables, Florida",25.7491968,-80.2635411
"Cutler Bay, Florida",25.5808323,-80.34685929999999
"Dade City, Florida",28.3647248,-82.1959178
"Davie, Florida",26.0764783,-80.25211569999999
"Daytona Beach, Florida",29.2108147,-81.0228331
"Deerfield Beach, Florida",26.3184123,-80.09976569999999
"Delray Beach, Florida",26.4614625,-80.0728201
"Deltona, Florida",28.9005446,-81.26367379999999
"Ejidsonton, Florida",27.8536365,-82.382593
"Florida City, Florida",25.4478898,-80.47922369999999
"Fort Myers, Florida",26.640628,-81.8723084
"Gainesville, Florida",29.6516344,-82.32482619999999
"Gibsonton, Florida",27.8536365,-82.382593
"Green Cove Springs, Florida",29.9919085,-81.6781467
"Greenacres, Florida",26.6276276,-80.1353896
"Greenacres City, Florida",26.6276276,-80.1353896
"Hallandale, Florida",25.9812024,-80.14837899999999
"Hialeah Gardens, Florida",25.8650961,-80.3244957
"Holiday, Florida",28.18779,-82.73954540000001
"Indiantown, Florida",27.0272756,-80.4856083
"Kendall, Florida",25.6660336,-80.357827
"Kenneth City, Florida",27.8155812,-82.72010039999999
"Key West, Florida",24.5550593,-81.7799871
"La Belle, Florida",26.7617322,-81.4384092
"Labelle, Florida",26.7617322,-81.4384092
"Lake City, Florida",30.1896756,-82.6392899
"Lake Wales, Florida",27.9014133,-81.58590989999999
"Lakeland, Florida",28.0394654,-81.9498042
"Land O Lakes, Florida",28.2188992,-82.45759380000001
"Lantana, Florida",26.5867358,-80.05198589999999
"Lehigh Acres, Florida",26.6253497,-81.6248026
"Leisure City, Florida",25.4953878,-80.42922229999999
"Live Oak, Florida",30.2949457,-82.98402000000002
"Loxahatchee, Florida",26.771624,-80.238888
"Lutz, Florida",28.1511243,-82.4614831
"Marathon, Florida",24.726026,-81.0446262
"Medley, Florida",25.8406526,-80.3264404
"Miami Gardens, Florida",25.9420377,-80.2456045
"Miami Lakes, Florida",25.9087056,-80.30866189999999
"Miami Springs, Florida",25.8223198,-80.289495
"Mulberry, Florida",27.8953038,-81.9734172
"Naples, Florida",26.1420358,-81.7948103
"Naranja, Florida",25.5181647,-80.4228332
"North Bay Village, Florida",25.8462074,-80.1539351
"North Fort Myers, Florida",26.6672935,-81.8800861
"North Lauderdale, Florida",26.217305,-80.2258811
"North Miami, Florida",25.8900949,-80.1867138
"Oakland Park, Florida",26.1723065,-80.1319893
"Ocala, Florida",29.1871986,-82.14009229999999
"Ocoee, Florida",28.5691677,-81.5439619
"Okeechobee, Florida",27.2439349,-80.82978279999999
"Opa-Locka, Florida",25.9023168,-80.25032709999999
"Palm Beach Gardens, Florida",26.8233946,-80.13865469999999
"Palm Springs, Florida",26.6359009,-80.0961538
"Palmetto Bay, Florida",25.6217715,-80.3247748
"Plant City, Florida",28.0186323,-82.1128641
"Port Charlotte, Florida",26.9761707,-82.09064479999999
"Princeton, Florida",25.5384417,-80.40894399999999
"Punta Gorda, Florida",26.9297836,-82.0453664
"Riverview, Florida",27.8661364,-82.32648089999999
"Royal Palm Beach, Florida",26.7083984,-80.2306019
"Ruskin, Florida",27.7208633,-82.4331495
"Safety Harbor, Florida",27.9908529,-82.6931553
"Saint Cloud, Florida",28.2489016,-81.2811801
"San Antonio, Florida",28.3361142,-82.2745307
"Sanford, Florida",28.8028612,-81.269453
"Sarasota, Florida",27.3364347,-82.53065269999999
"Sebring, Florida",27.495592,-81.440907
"Seffner, Florida",27.9836329,-82.27564679999999
"Spring Hill, Florida",28.4831682,-82.5369872
"Tamarac, Florida",26.2128609,-80.2497707
"Tarpon Springs, Florida",28.1461248,-82.7567679
"Valrico, Florida",27.9462615,-82.2420317
"Venice, Florida",27.0997775,-82.4542632
"Venus, Florida",27.0669705,-81.3571134
"Vero Beach, Florida",27.6386434,-80.39727359999999
"Virginia Gardens, Florida",25.8103758,-80.3022732
"Wesley Chapel, Florida",28.182893,-82.3641751
"Winter Garden, Florida",28.5652787,-81.58618469999999
"Winter Haven, Florida",28.0222435,-81.7328567
"Winter Springs, Florida",28.6988853,-81.30812259999999
"Zephyrhills, Florida",28.2336196,-82.18119469999999
"Immokalee, Florida",26.4185248,-81.4174057
"Middleburg, Florida",30.0688512,-81.8603778
"Parkland, Florida",26.3107774,-80.25322489999999
"Ponte Vedra Beach, Florida",30.2400058,-81.3852595
"Satellite Beach, Florida",28.1761233,-80.59005189999999
"Atlantic Beach, Florida",30.3344077,-81.398696
"De Bary, Florida",28.8713443,-81.32893969999999
"Indian Harbour Beach, Florida",28.1489021,-80.5883855
"Lynn Haven, Florida",30.2454776,-85.64826099999999
"Panama City, Florida",30.1588129,-85.6602058
"Saint Johns, Florida",30.0820653,-81.5471201
"Fort Walton Beach, Florida",30.42007079999999,-86.6170308
"Palm Bay, Florida",28.0344621,-80.5886646
"Dunnellon, Florida",29.0491426,-82.46093309999999
"Oviedo, Florida",28.669997,-81.20812029999999
"Pinecrest, Florida",25.6622835,-80.3070395
"Surfside, Florida",25.8784284,-80.12560069999999
"Maitland, Florida",28.6277767,-81.36312439999999
"Saint Augustine, Florida",29.9012437,-81.31243409999999
"South Pasadena, Florida",27.7550276,-82.73760089999999
"Treasure Island, Florida",27.7691937,-82.7689906
"Warm Mineral Springs, Florida",27.0588628,-82.26098209999999
"Cooper City, Florida",26.0573112,-80.271716
"Sunny Isles Beach, Florida",25.9428707,-80.1233802
"Lauderdale Lakes, Florida",26.1664736,-80.2083806
"Leesburg, Florida",28.810823,-81.87785819999999
"Oakland, Florida",28.555001,-81.6331299
"Alpharetta, Georgia",34.0753762,-84.2940899
"Atlanta, Georgia",33.7489954,-84.3879824
"Clarkston, Georgia",33.8095487,-84.23964339999999
"Comer, Georgia",34.0637227,-83.1254261
"Decatur, Georgia",33.7748275,-84.2963123
"Mableton, Georgia",33.8187167,-84.5824329
"Roswell, Georgia",34.0232431,-84.3615555
"Snellville, Georgia",33.857328,-84.0199108
"Stone Mountain, Georgia",33.8081608,-84.17019599999999
"Riverdale, Georgia",33.5726113,-84.4132594
"Avondale, Georgia",33.7714939,-84.26714439999999
"Avondale Estates, Georgia",33.7714939,-84.26714439999999
"Canton, Georgia",34.2367621,-84.4907621
"Doraville, Georgia",33.8981579,-84.2832564
"Lilburn, Georgia",33.8901036,-84.14297189999999
"Mountain View, Georgia",33.641667,-84.390278
"Norcross, Georgia",33.9412127,-84.2135309
"Chamblee, Georgia",33.8920468,-84.29881259999999
"Conyers, Georgia",33.6676103,-84.01769039999999
"Cumming, Georgia",34.2073196,-84.14019259999999
"Lawrenceville, Georgia",33.9562149,-83.9879625
"Lithia Springs, Georgia",33.7939953,-84.6604899
"Loganville, Georgia",33.8389977,-83.90073819999999
"Rossville, Georgia",34.9831309,-85.2860676
"Smyrna, Georgia",33.8839926,-84.51437609999999
"Tucker, Georgia",33.8545479,-84.2171424
"Athens, Georgia",33.9519347,-83.357567
"Duluth, Georgia",34.0028786,-84.1446376
"Marietta, Georgia",33.95260200000001,-84.5499327
"Rome, Georgia",34.257038,-85.1646726
"Savannah, Georgia",32.0808989,-81.091203
"Suwanee, Georgia",34.0514898,-84.0712997
"Valdosta, Georgia",30.8327022,-83.2784851
"Dunwoody, Georgia",33.9462125,-84.3346473
"Chatsworth, Georgia",34.7659145,-84.7699385
"Dalton, Georgia",34.7698021,-84.9702228
"Dawsonville, Georgia",34.4212052,-84.1190804
"Douglasville, Georgia",33.7514966,-84.7477136
"Evans, Georgia",33.5337464,-82.1306747
"Flowery Branch, Georgia",34.1851017,-83.9251809
"Homerville, Georgia",31.0365983,-82.74708489999999
"Jonesboro, Georgia",33.5215013,-84.3538128
"Macon, Georgia",32.8406946,-83.6324022
"Moultrie, Georgia",31.1799407,-83.7888387
"Newnan, Georgia",33.3806716,-84.79965729999999
"Rincon, Georgia",32.2947732,-81.2353612
"White, Georgia",34.2828722,-84.7452138
"Fairburn, Georgia",33.5670562,-84.5810418
"Austell, Georgia",33.8126059,-84.6343783
"East Point, Georgia",33.6795531,-84.43937240000001
"Kennesaw, Georgia",34.0234337,-84.6154897
"Lithonia, Georgia",33.7123305,-84.1051939
"Mcdonough, Georgia",33.4473361,-84.1468616
"Powder Springs, Georgia",33.8595491,-84.683824
"Scottdale, Georgia",33.7898269,-84.26408889999999
"College Park, Georgia",33.6534427,-84.4493725
"Bogart, Georgia",33.949281,-83.53460799999999
"Columbus, Georgia",32.4609764,-84.9877094
"Dacula, Georgia",33.9887165,-83.8979573
"Grovetown, Georgia",33.4504157,-82.1981764
"Morrow, Georgia",33.5831662,-84.33936829999999
"Sugar Hill, Georgia",34.1064895,-84.0335197
"Woodstock, Georgia",34.1014873,-84.5193754
"Alpharette, Georgia",34.0750988,-84.2124192
"Braselton, Georgia",34.1092735,-83.7626729
"Covington, Georgia",33.5967815,-83.8601827
"Fayetteville, Georgia",33.4487257,-84.4549262
"Forest Park, Georgia",33.6220542,-84.36909179999999
"Fort Stewart, Georgia",31.8690667,-81.6089873
"Grayson, Georgia",33.8942729,-83.95573999999999
"Peachtree City, Georgia",33.3968557,-84.59634319999999
"Sharpsburg, Georgia",33.3392842,-84.6485417
"Stockbridge, Georgia",33.5442781,-84.23380929999999
"Buford, Georgia",34.1206564,-84.0043513
"Winder, Georgia",33.9926097,-83.7201709
"Auburn, Georgia",34.0137179,-83.8276759
"Ellenwood, Georgia",33.609725,-84.2873662
"Bethlehem, Georgia",33.9320556,-83.7137827
"Douglas, Georgia",31.5088073,-82.8498654
"Monroe, Georgia",33.7948364,-83.713229
"Porterdale, Georgia",33.5751146,-83.8937954
"Acworth, Georgia",34.0659329,-84.6768796
"Rockmart, Georgia",34.0026005,-85.0416133
"Conley, Georgia",33.6418635,-84.3357992
"Hampton, Georgia",33.3870578,-84.2829784
"Martinez, Georgia",33.5173577,-82.0756734
"Dallas, Georgia",33.9244531,-84.8413056
"Hoschton, Georgia",34.096496,-83.7612839
"Statham, Georgia",33.9651127,-83.596555
"Temple, Georgia",33.7370514,-85.032445
"Forest Hills, Georgia",34.5518055,-84.1802123
"Forest Hills, Georgia",33.4725489,-82.04807749999999
"Gainesville, Georgia",34.2978794,-83.8240663
"Hapeville, Georgia",33.660109,-84.4102046
"Lake City, Georgia",33.6064989,-84.3352017
"Rex, Georgia",33.5912973,-84.2687012
"Warner Robins, Georgia",32.6130007,-83.624201
"Tamuning, Guam",13.5027167,144.8016402
"Haleiwa, Hawaii",21.5927614,-158.1034112
"Honolulu, Hawaii",21.3069444,-157.8583333
"Princeville, Hawaii",22.2236111,-159.4852778
"Hilo, Hawaii",19.7241106,-155.0868193
"Kapolei, Hawaii",21.3353909,-158.0568965
"Pearl City, Hawaii",21.3972222,-157.9733333
"Boise, Idaho",43.6150186,-116.2023137
"Twin Falls, Idaho",42.5558381,-114.4700518
"Buhl, Idaho",42.5990714,-114.7594946
"Meridian, Idaho",43.6121087,-116.3915131
"Kuna, Idaho",43.4918307,-116.4201223
"Post Falls, Idaho",47.7179578,-116.9515856
"Eagle, Idaho",43.6954424,-116.3540138
"Garden City, Idaho",43.6221108,-116.2381744
"Green City, Idaho",43.57443689999999,-116.2153733
"Nampa, Idaho",43.5788175,-116.55978
"Aurora, Illinois",41.7605849,-88.32007150000001
"Carol Stream, Illinois",41.91252859999999,-88.13479269999999
"Chicago, Illinois",41.8781136,-87.6297982
"Hickory Hills, Illinois",41.7255879,-87.82505499999999
"Hinsdale, Illinois",41.8008642,-87.9370052
"Lombard, Illinois",41.8800296,-88.00784349999999
"Moline, Illinois",41.5067003,-90.51513419999999
"Rockford, Illinois",42.2711311,-89.0939952
"Skokie, Illinois",42.0324025,-87.7416246
"West Chicago, Illinois",41.8847507,-88.2039607
"Wheaton, Illinois",41.8661403,-88.1070127
"Des Plaines, Illinois",42.0333623,-87.88339909999999
"Lakemoor, Illinois",42.3286331,-88.1989732
"Naperville, Illinois",41.7508391,-88.1535352
"Savoy, Illinois",40.054753,-88.2517165
"Wheeling, Illinois",42.1391927,-87.9289591
"Buffalo Grove, Illinois",42.1662831,-87.9631308
"Deerfield, Illinois",42.1711365,-87.8445119
"Glenview, Illinois",42.0697509,-87.7878408
"Lake Zurich, Illinois",42.19696889999999,-88.0934108
"Long Grove, Illinois",42.1783584,-87.99785179999999
"Loves Park, Illinois",42.3200189,-89.05816209999999
"Morton Grove, Illinois",42.0405852,-87.78256209999999
"Northbrook, Illinois",42.1275267,-87.82895479999999
"Palatine, Illinois",42.1103041,-88.03424000000001
"Prairie View, Illinois",42.1991913,-87.9556284
"Rolling Meadows, Illinois",42.0841936,-88.0131275
"Glen Ellyn, Illinois",41.8775293,-88.0670118
"Rock Island, Illinois",41.5094771,-90.5787476
"Berwyn, Illinois",41.85058739999999,-87.7936685
"Franklin Park, Illinois",41.9348537,-87.87952299999999
"Hanover Park, Illinois",41.9994722,-88.1450735
"Westmont, Illinois",41.7958639,-87.9756175
"Winfield, Illinois",41.8616956,-88.1609031
"Arlington Heights, Illinois",42.0883603,-87.98062650000001
"Clarendon Hills, Illinois",41.7975307,-87.95478349999999
"Elgin, Illinois",42.0354084,-88.2825668
"Glendale Heights, Illinois",41.91030680000001,-88.0717353
"Hainesville, Illinois",42.3450219,-88.06785800000002
"Highwood, Illinois",42.1997468,-87.80923349999999
"Joliet, Illinois",41.525031,-88.0817251
"Saint Charles, Illinois",41.9141945,-88.3086867
"Oakbrook Terrace, Illinois",41.8500302,-87.96450770000001
"Lyons, Illinois",41.8133651,-87.8181128
"Elmwood Park, Illinois",41.9211423,-87.8092266
"Melrose Park, Illinois",41.9005865,-87.8567276
"Springfield, Illinois",39.78172130000001,-89.6501481
"Highland Park, Illinois",42.1816918,-87.8003437
