city,sum,lat,lng
"Uniontown, Ohio",8,40.9750568,-81.40816730000002
"Unionville, New Jersey",12,40.4287161,-74.8396087
"Universal City, Texas",10,29.5480071,-98.2911235
"University Place, Washington",224,47.2356536,-122.5504041
"Unknown, New York",4,40.754355,-73.99042
"Upland, California",180,34.09751,-117.6483876
"Upper Arlington, Ohio",12,39.99450840000001,-83.0624078
"Upper Chichester, Pennsylvania",22,39.8447578,-75.44612560000002
"Upper Darby, Pennsylvania",294,39.957902,-75.3076883
"Upper Marlboro, Maryland",102,38.8159473,-76.74969089999999
"Urbana, Illinois",16,40.1105875,-88.2072697
"Urbandale, Iowa",230,41.6266555,-93.71216559999999
"Utica, Michigan",12550,42.6261446,-83.0335384
"Vacaville, California",12,38.3565773,-121.9877444
"Vail, Arizona",10,32.0005283,-110.7009206
"Valdosta, Georgia",22,30.8327022,-83.2784851
"Valencia, California",154,34.456151,-118.5713823
"Vallejo, California",64,38.1040864,-122.2566367
"Valley Cottage, New York",26,41.1181514,-73.9554159
"Valley Park, Missouri",6,38.5492204,-90.49262139999999
"Valley Stream, New York",2,40.6642699,-73.70846449999999
"Valley Village, California",52,34.1633045,-118.3841777
"Valparaiso, Indiana",12,41.4730948,-87.0611412
"Valrico, Florida",16,27.9462615,-82.2420317
"Van Nuys, California",496,34.1898566,-118.451357
"Vancouver, Washington",7418,45.6272259,-122.6727305
"Vandalia, Ohio",2,39.8906122,-84.1988308
"Vashon, Washington",4,47.4473204,-122.4598502
"Vassar, Michigan",22,43.3719678,-83.58329169999999
"Venetia, Pennsylvania",2,40.2469378,-80.0429089
"Venice, Florida",14,27.0997775,-82.4542632
"Ventnor City, New Jersey",10,39.3403942,-74.4773735
"Venus, Florida",4,27.0669705,-81.3571134
"Vernal, Utah",2,40.4555157,-109.5287479
"Vernon, Connecticut",10,41.8186802,-72.47903699999999
"Vernon Hills, Illinois",150,42.23933230000001,-87.9653565
"Vero Beach, Florida",26,27.6386434,-80.39727359999999
"Verona, Virginia",4,38.2020754,-79.00836149999999
"Versailles, Kentucky",14,38.05257599999999,-84.7299464
"Vestal, New York",20,42.0855898,-76.053575
"Vestavia Hills, Alabama",2,33.4487183,-86.7877668
"Victor, New York",18,42.9825633,-77.4088794
"Victorville, California",86,34.5362184,-117.2927641
"Vienna, Virginia",266,38.9012225,-77.2652604
"Viera, Florida",2,28.2666258,-80.72905589999999
"Villa Hills, Kentucky",12,39.0633933,-84.5929998
"Villa Park, California",18,33.81400620000001,-117.8220723
"Villanova, Pennsylvania",56,40.0375832,-75.3491813
"Vincennes, Indiana",30,38.677269,-87.5286325
"Vineland, New Jersey",272,39.4863773,-75.02596369999999
"Vinton, Virginia",32,37.2809707,-79.8969819
"Virginia, Virginia",4,37.4315734,-78.6568942
"Virginia Beach, Virginia",158,36.8529263,-75.97798499999999
"Virginia Gardens, Florida",68,25.8103758,-80.3022732
"Visalia, California",96,36.3302284,-119.2920585
"Vista, California",194,33.2000368,-117.2425355
"Voorhees, New Jersey",26,39.8519447,-74.961517
"Voorhees Township, New Jersey",10,39.8519447,-74.961517
"Waco, Texas",18,31.549333,-97.1466695
"Waconia, Minnesota",14,44.8504317,-93.7876429
"Wahpeton, North Dakota",6,46.2652367,-96.60590719999999
"Waite Park, Minnesota",138,45.5571872,-94.2241585
"Wake Forest, North Carolina",42,35.9798734,-78.50972279999999
"Wakefield, Massachusetts",2,42.5039395,-71.0723391
"Waldwick, New Jersey",20,41.0106528,-74.1179203
"Waleska, Georgia",12,34.3164826,-84.5521524
"Walkersville, Maryland",8,39.48621259999999,-77.3519285
"Walkertown, North Carolina",2,36.1754148,-80.1531009
"Walla Walla, Washington",74,46.0645809,-118.3430208
"Wallace, Michigan",4,45.3260162,-87.6142029
"Walled Lake, Michigan",136,42.537811,-83.4810481
"Waller, Texas",10,30.0566085,-95.9268986
"Wallingford, Connecticut",30,41.4570108,-72.8230736
"Walnut, California",54,34.0202894,-117.8653386
"Walnut Creek, California",700,37.9100783,-122.0651819
"Walnut Grove, Minnesota",8,44.2230691,-95.4696578
"Walpole, Massachusetts",6,42.1417442,-71.2495096
"Waltham, Massachusetts",82,42.3764852,-71.2356113
"Walworth, New York",36,43.1390165,-77.2724329
"Warden, Washington",2,46.9676426,-119.0397305
"Warm Mineral Springs, Florida",8,27.0588628,-82.26098209999999
"Warminster, Pennsylvania",138,40.2067884,-75.099807
"Warner, Michigan",4,45.0930866,-84.9248372
"Warner Robins, Georgia",76,32.6130007,-83.624201
"Warners, New York",6,43.0853445,-76.32909769999999
"Warren, Michigan",3266,42.5144566,-83.01465259999999
"Warrenville, Illinois",68,41.81780699999999,-88.17340209999999
"Warsaw, Indiana",4,41.2381,-85.8530469
"Warwick, New York",38,40.76247559999999,-73.978172
"Waseca, Minnesota",12,44.0770411,-93.50838429999999
"Washington, District of Columbia",1238,38.9071923,-77.0368707
"Washougal, Washington",34,45.5811365,-122.353892
"Wasilla, Alaska",244,61.5813889,-149.4394444
"Watauga, Texas",96,32.8579056,-97.25473710000001
"Waterbury, Connecticut",74,41.5581525,-73.0514965
"Waterford, Michigan",126,42.6907443,-83.4066132
"Waterford Charter Township, Michigan",6,42.6907443,-83.4066132
"Waterford Township, Michigan",2,42.6907443,-83.4066132
"Waterloo, Iowa",458,42.492786,-92.34257749999999
"Watertown, Massachusetts",118,42.3709299,-71.1828321
"Watervliet, New York",134,42.7300783,-73.7012299
"Watkinsville, Georgia",12,33.8628959,-83.4087708
"Wauconda, Illinois",22,42.2589122,-88.1392474
"Waukee, Iowa",14,41.6119903,-93.8855768
"Waukegan, Illinois",16,42.3636331,-87.84479379999999
"Waukesha, Wisconsin",158,43.0116784,-88.2314813
"Wausau, Wisconsin",672,44.9591352,-89.6301221
"Wauwatosa, Wisconsin",90,43.0494572,-88.0075875
"Waverly, Nebraska",34,40.9172208,-96.5272313
"Waxahachie, Texas",6,32.3865312,-96.8483311
"Wayland, Massachusetts",8,42.3625953,-71.3614484
"Wayne, New Jersey",36,40.92537249999999,-74.2765441
"Waynesboro, Pennsylvania",30,39.755927,-77.57776919999999
"Wayzata, Minnesota",2,44.97413,-93.5066217
"Weare, New Hampshire",12,43.0948033,-71.7306313
"Webster, Massachusetts",312,42.05009099999999,-71.88006279999999
"Weddington, North Carolina",6,35.0223708,-80.7609035
"Weedsport, New York",4,43.048677,-76.5627197
"Weehawken, New Jersey",2,40.7663711,-74.02537149999999
"Wellesley, Massachusetts",70,42.296797,-71.29238769999999
"Wellford, South Carolina",24,34.95095209999999,-82.1059416
"Wellington, Florida",24,26.6617635,-80.2683571
"Wesley Chapel, Florida",28,28.182893,-82.3641751
"West, Massachusetts",12,42.4072107,-71.3824374
"West  Roxbury, Massachusetts",6,42.2797554,-71.1626756
"West Babylon, New York",10,40.718155,-73.354287
"West Bend, Wisconsin",16,43.4252776,-88.1834277
"West Bloomfield, Michigan",1144,42.5678534,-83.373339
"West Bloomfield T, Michigan",6,42.5404311,-83.3614078
"West Bloomfield Township, Michigan",42,42.5678534,-83.373339
"West Carrollton, Ohio",12,39.6722812,-84.2521632
"West Chester, Ohio",64,39.3321262,-84.41726659999999
"West Chicago, Illinois",340,41.8847507,-88.2039607
"West Columbia, South Carolina",18,33.9934867,-81.0739825
"West Covina, California",94,34.0686208,-117.9389526
"West Des Moines, Iowa",312,41.5772115,-93.711332
"West Dundee, Illinois",8,42.0980812,-88.28285810000001
"West Edmonds, Washington",4,47.8106521,-122.3773551
"West Fargo, North Dakota",266,46.8769487,-96.89990569999999
"West Frankfort, Illinois",8,37.8985966,-88.9233622
"West Friendship, Maryland",8,39.3048811,-76.95305979999999
"West Hartford, Connecticut",132,41.7620842,-72.7420151
"West Haven, Connecticut",98,41.2705484,-72.9469711
"West Hazleton, Pennsylvania",2,40.9586956,-75.9960371
"West Hempstead, New York",38,40.7048242,-73.65012949999999
"West Henrietta, New York",44,43.0384885,-77.6632587
"West Hills, California",168,34.1973122,-118.6439809
"West Hollywood, California",56,34.0900091,-118.3617443
"West Jefferson, Ohio",28,39.944784,-83.2688045
"West Jordan, Utah",90,40.6096698,-111.9391031
"West Lafayette, Indiana",24,40.4258686,-86.90806549999999
"West Linn, Oregon",18,45.3707677,-122.6228367
"West Littleton, Colorado",18,39.613321,-105.0166498
"West Los Angeles, California",16,34.0412085,-118.442596
"West Melbourne, Florida",2,28.0716832,-80.65338779999999
"West Mifflin, Pennsylvania",8,40.3634026,-79.86643749999999
"West Milford, New Jersey",12,41.1311292,-74.3673254
"West Milton, Ohio",2,39.9625534,-84.3280022
"West New York, New Jersey",272,40.7878788,-74.0143064
"West Newton, Massachusetts",4,42.3497948,-71.2250533
"West Nyack, New York",2,41.096485,-73.9729162
"West Orange, New Jersey",22,40.7985699,-74.23908279999999
"West Palm Beach, Florida",1210,26.7153424,-80.0533746
"West Park, Florida",6,25.984536,-80.19893619999999
"West Paterson, New Jersey",20,40.8898212,-74.19486739999999
"West Plains, Missouri",22,36.7281154,-91.8523711
"West Richland, Washington",34,46.3043015,-119.3614091
"West Roxbury, Massachusetts",54,42.2797554,-71.1626756
"West Sacramento, California",1486,38.5804609,-121.530234
"West Saint Paul, Minnesota",40,44.9160768,-93.10160739999999
"West Salem, Wisconsin",12,43.8991321,-91.08124649999999
"West Seneca, New York",8,42.8358977,-78.7538895
"West Springfield, Massachusetts",7212,42.1070383,-72.6203675
"West Springfiled, Massachusetts",14,42.1070383,-72.6203675
"West Tawakoni, Texas",2,32.903534,-96.0323902
"West Valley, Utah",8,40.6916132,-112.0010501
"West Valley City, Utah",338,40.6916132,-112.0010501
"West Warren, Michigan",2,42.5144566,-83.01465259999999
"Westborough, Massachusetts",2,42.2695216,-71.61612939999999
"Westbrook, Maine",488,43.6770252,-70.3711617
"Westbury, New York",26,40.7556561,-73.5876273
"Westchester, Illinois",2,41.8498339,-87.8806738
"Western Springs, Illinois",4,41.8097532,-87.9006155
"Westerville, Ohio",392,40.1266689,-82.9318807
"Westfield, Massachusetts",1972,42.1250929,-72.749538
"Westlake, Ohio",30,41.4553232,-81.9179173
"Westlake Village, California",28,34.1466467,-118.8073729
"Westland, Michigan",72,42.32420399999999,-83.400211
"Westminster, California",978,33.7591757,-117.9897058
"Westmont, Illinois",46,41.7958639,-87.9756175
"Weston, Florida",54,26.1003654,-80.3997748
"Westover, West Virginia",2,39.6345259,-79.9697862
"Westport, Connecticut",44,41.1414717,-73.3579049
"Westwego, Louisiana",2,29.9060388,-90.14229619999999
"Westwood, New Jersey",16,40.9912087,-74.0326395
"Wethersfield, Connecticut",38,41.7063537,-72.6596244
"Wexford, Pennsylvania",46,40.6266318,-80.05497679999999
"Weyers Cave, Virginia",28,38.288462,-78.9130826
"Weymouth, Massachusetts",2,42.2180724,-70.94103559999999
"Wharton, Texas",4,29.3116366,-96.1027371
"Wheat Ridge, Colorado",20,39.766098,-105.0772063
"Wheatfield, New York",4,43.08510690000001,-78.8722341
"Wheatland, California",42,39.0098946,-121.4230133
"Wheaton, Illinois",5838,41.8661403,-88.1070127
"Wheeler, Michigan",6,43.4054531,-84.41726659999999
"Wheeling, Illinois",178,42.1391927,-87.9289591
"White, Georgia",8,34.2828722,-84.7452138
"White Bear Lake, Minnesota",202,45.0853814,-93.0081479
"White Lake, Michigan",10,42.6592995,-83.4856913
"White Marsh, Maryland",12,39.3794196,-76.45990429999999
"White Plains, New York",52,41.03398620000001,-73.7629097
"White Salmon, Washington",2,45.72761939999999,-121.4864619
"Whitefish, Montana",10,48.4106373,-114.3352652
"Whitefish Bay, Wisconsin",8,43.1133444,-87.9000856
"Whitehall, Ohio",44,39.9667308,-82.8854559
"Whitehouse Station, New Jersey",22,40.6155663,-74.7702576
"Whiteland, Indiana",114,39.5500485,-86.0797079
"Whitestone, New York",32,40.7920449,-73.8095574
"Whiteville, North Carolina",2,34.3387802,-78.7030721
"Whitman, Massachusetts",2,42.0806564,-70.935599
"Whittier, California",26,33.9791793,-118.032844
"Wichita, Kansas",3544,37.68717609999999,-97.33005299999999
"Wickenburg, Arizona",8,33.9697664,-112.7301882
"Wildomar, California",2,33.5989126,-117.2800372
"Wildwood, Missouri",20,38.582831,-90.6629047
"Wildwood Crest, New Jersey",4,38.9748351,-74.8335015
"Wilkes Barre, Pennsylvania",8,41.2459149,-75.88130749999999
"Wilkes-Barre, Pennsylvania",146,41.2459149,-75.88130749999999
"Williamsburg, Massachusetts",12,42.3928305,-72.7300929
"Williamsport, Maryland",6,39.6006523,-77.82055079999999
"Williamstown, Massachusetts",30,42.7120196,-73.20368979999999
"Williamsville, New York",28,42.963947,-78.73780909999999
"Willingboro, New Jersey",136,40.028848,-74.89164579999999
"Willis, Michigan",2,42.1583697,-83.5586429
"Williston, Vermont",22,44.4454432,-73.099194
"Williston Park, New York",8,40.75649,-73.6448513
"Willmar, Minnesota",476,45.1223711,-95.048659
"Willow Grove, Pennsylvania",18,40.1439985,-75.1157286
"Willow Spring, North Carolina",2,35.5956253,-78.73111039999999
"Willow Springs, Missouri",18,36.9922768,-91.96987419999999
"Willowbrook, Illinois",34,41.7697533,-87.9358931
"Willowick, Ohio",10,41.6331034,-81.46872739999999
"Willows, California",2,39.5243265,-122.1935931
"Wilmette, Illinois",54,42.0722513,-87.7228384
"Wilmington, Delaware",1212,39.744655,-75.5483909
"Wilton, Connecticut",8,41.1953739,-73.4378988
"Winchester, Massachusetts",18,42.452303,-71.1369959
"Windcrest, Texas",8,29.51550799999999,-98.3802925
"Winder, Georgia",50,33.9926097,-83.7201709
"Windham, Maine",20,43.7588577,-70.39870599999999
"Windsor, Connecticut",14,41.8525984,-72.64370219999999
"Windsor Heights, Iowa",6,41.6038268,-93.71051179999999
"Windsor Hills, California",2,33.9929545,-118.3491169
"Windsor Mill, Maryland",34,39.3326927,-76.7595659
"Winfield, Illinois",88,41.8616956,-88.1609031
"Winnetka, California",214,34.2048586,-118.5739621
"Winona, Minnesota",32,44.0553908,-91.6663523
"Winooski, Vermont",1220,44.491438,-73.1856832
"Winston-Salem, North Carolina",916,36.09985959999999,-80.244216
"Winter Garden, Florida",18,28.5652787,-81.58618469999999
"Winter Haven, Florida",8,28.0222435,-81.7328567
"Winter Park, Florida",24,28.5999998,-81.33923519999999
"Winter Springs, Florida",20,28.6988853,-81.30812259999999
"Winters, California",20,38.5249065,-121.9708017
"Winterville, Georgia",8,33.9670589,-83.2782101
"Winthrop, Massachusetts",12,42.374776,-70.9862693
"Winton, California",54,37.389383,-120.6132516
"Wisconsin Rapids, Wisconsin",134,44.38357630000001,-89.8173465
"Wixom, Michigan",138,42.5247555,-83.5363268
"Woburn, Massachusetts",196,42.4792618,-71.1522765
"Wolflake, Indiana",2,41.335182,-85.4943567
"Wolverine Lake, Michigan",10,42.5545868,-83.48835780000002
"Wood Dale, Illinois",22,41.9633625,-87.9789562
"Wood Village, Oregon",10,45.5371398,-122.4184149
"Woodbine, Maryland",8,39.3738173,-77.0569038
"Woodbridge, Connecticut",616,41.352597,-73.0084385
"Woodburn, Oregon",304,45.143731,-122.8553724
"Woodbury, Minnesota",184,44.9238552,-92.9593797
"Woodhaven, New York",20,40.6901366,-73.8566087
"Woodinville, Washington",46,47.7542651,-122.1634581
"Woodland, California",40,38.67851570000001,-121.7732971
"Woodland Hills, California",448,34.165357,-118.6089752
"Woodland Park, New Jersey",12,40.8898212,-74.19486739999999
"Woodlands, Texas",12,30.1658207,-95.46126249999999
"Woodlyn, Pennsylvania",76,39.8744922,-75.34413289999999
"Woodlynne, New Jersey",18,39.916311,-75.094695
"Woodridge, Illinois",24,41.7469749,-88.0503406
"Woodruff, South Carolina",20,34.7395701,-82.0370466
"Woodside, New York",128,40.7512123,-73.90364869999999
"Woodstock, Georgia",208,34.1014873,-84.5193754
"Woodville, Texas",2,30.7752011,-94.4154758
"Woonsocket, Rhode Island",38,42.00287609999999,-71.51478390000001
"Wooster, Ohio",2,40.8050565,-81.935143
"Worcester, Massachusetts",9664,42.2625932,-71.8022934
"Worth, Illinois",14,41.6897548,-87.79727539999999
"Worthington, Minnesota",122,43.6210985,-95.59414360000001
"Wrightstown, Wisconsin",12,44.3258229,-88.162881
"Wyandanch, New York",2,40.7539878,-73.360398
"Wylie, Texas",38,33.0151201,-96.5388789
"Wynnewood, Pennsylvania",4,39.9995913,-75.273018
"Wyoming, Michigan",354,42.9133602,-85.7053085
"Yacolt, Washington",6,45.866783,-122.4075648
"Yakima, Washington",4,46.6020711,-120.5058987
"Yankton, South Dakota",8,42.87110879999999,-97.39728129999999
"Yeadon, Pennsylvania",170,39.9390017,-75.2554605
"Yonkers, New York",160,40.9312099,-73.89874689999999
"Yorba Linda, California",68,33.88850350000001,-117.8132571
"York, Maine",104,43.16174830000001,-70.6482581
"Yorktown, Virginia",82,37.2387556,-76.5096731
"Youngstown, Ohio",24,41.0997803,-80.6495194
"Youngtown, Arizona",160,33.5939281,-112.3029362
"Ypsilanti, Michigan",232,42.2411499,-83.61299389999999
"Yuba City, California",14,39.1404477,-121.6169108
"Yucaipa, California",4,34.033625,-117.0430865
"Yucca Valley, California",10,34.1141743,-116.432235
"Yukon, Oklahoma",30,35.5067215,-97.76254410000001
"Yuma, Arizona",24,32.6926512,-114.6276916
"Zachary, Louisiana",14,30.64851909999999,-91.1564961
"Zebulon, North Carolina",20,35.8243208,-78.3147199
"Zephyrhills, Florida",14,28.2336196,-82.18119469999999
"Zimmerman, Minnesota",4,45.4432986,-93.58996200000001
"Zionsville, Indiana",4,39.9508733,-86.261937
